danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,ts,tick,tag,playlist,error.status,error.message
0.467,0.935,11.0,-3.103,1.0,0.125,0.000231,0.0,0.405,0.294,105.101,audio_features,5viZ8CLipufc1Q1NXpMRNN,spotify:track:5viZ8CLipufc1Q1NXpMRNN,https://api.spotify.com/v1/tracks/5viZ8CLipufc1Q1NXpMRNN,https://api.spotify.com/v1/audio-analysis/5viZ8CLipufc1Q1NXpMRNN,189553.0,3.0,2023-08-23 23:32:26.152978,11,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.61,0.891,4.0,-5.452,0.0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,audio_features,51TG9W3y9qyO8BY5RXKgnZ,spotify:track:51TG9W3y9qyO8BY5RXKgnZ,https://api.spotify.com/v1/tracks/51TG9W3y9qyO8BY5RXKgnZ,https://api.spotify.com/v1/audio-analysis/51TG9W3y9qyO8BY5RXKgnZ,246733.0,4.0,2023-08-23 23:32:26.344516,12,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.536,0.849,0.0,-4.702,1.0,0.0616,0.00318,0.00197,0.104,0.305,127.002,audio_features,1BrgjqSg9du0lj3TUMLluL,spotify:track:1BrgjqSg9du0lj3TUMLluL,https://api.spotify.com/v1/tracks/1BrgjqSg9du0lj3TUMLluL,https://api.spotify.com/v1/audio-analysis/1BrgjqSg9du0lj3TUMLluL,206547.0,4.0,2023-08-23 23:32:26.532437,13,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.681,0.912,0.0,-4.159,1.0,0.0912,0.000757,0.00136,0.359,0.479,125.031,audio_features,7j43FohbLVulScL7S9sQZk,spotify:track:7j43FohbLVulScL7S9sQZk,https://api.spotify.com/v1/tracks/7j43FohbLVulScL7S9sQZk,https://api.spotify.com/v1/audio-analysis/7j43FohbLVulScL7S9sQZk,231603.0,4.0,2023-08-23 23:32:26.703850,14,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.435,0.987,1.0,-4.667,0.0,0.16,0.000195,0.0847,0.268,0.101,103.16,audio_features,0L7zm6afBEtrNKo6C6Gj08,spotify:track:0L7zm6afBEtrNKo6C6Gj08,https://api.spotify.com/v1/tracks/0L7zm6afBEtrNKo6C6Gj08,https://api.spotify.com/v1/audio-analysis/0L7zm6afBEtrNKo6C6Gj08,365827.0,4.0,2023-08-23 23:32:26.879935,15,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.39,0.91,5.0,-3.268,0.0,0.133,0.000198,0.0,0.156,0.644,162.253,audio_features,6w7ily4cFWEPO0XWFQYeUO,spotify:track:6w7ily4cFWEPO0XWFQYeUO,https://api.spotify.com/v1/tracks/6w7ily4cFWEPO0XWFQYeUO,https://api.spotify.com/v1/audio-analysis/6w7ily4cFWEPO0XWFQYeUO,177048.0,4.0,2023-08-23 23:32:27.071632,16,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.415,0.908,2.0,-9.701,1.0,0.0765,0.00437,0.0345,0.082,0.437,114.816,audio_features,2SgbR6ttzoNlCRGQOKjrop,spotify:track:2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/tracks/2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/audio-analysis/2SgbR6ttzoNlCRGQOKjrop,243533.0,4.0,2023-08-23 23:32:27.242668,17,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.513,0.88,7.0,-4.69,0.0,0.0309,9.59e-05,0.00614,0.0824,0.495,92.358,audio_features,60fUDmIWuKhngaeBIVhqIV,spotify:track:60fUDmIWuKhngaeBIVhqIV,https://api.spotify.com/v1/tracks/60fUDmIWuKhngaeBIVhqIV,https://api.spotify.com/v1/audio-analysis/60fUDmIWuKhngaeBIVhqIV,269533.0,4.0,2023-08-23 23:32:27.423777,18,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.519,0.982,7.0,-3.547,1.0,0.108,0.00203,0.00055,0.0971,0.361,97.745,audio_features,4E5xVW505akJX0wcKj8Mpd,spotify:track:4E5xVW505akJX0wcKj8Mpd,https://api.spotify.com/v1/tracks/4E5xVW505akJX0wcKj8Mpd,https://api.spotify.com/v1/audio-analysis/4E5xVW505akJX0wcKj8Mpd,319267.0,4.0,2023-08-23 23:32:27.605632,19,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.53,0.903,2.0,-4.396,0.0,0.0483,3.31e-05,0.182,0.259,0.747,129.983,audio_features,2XgTw2co6xv95TmKpMcL70,spotify:track:2XgTw2co6xv95TmKpMcL70,https://api.spotify.com/v1/tracks/2XgTw2co6xv95TmKpMcL70,https://api.spotify.com/v1/audio-analysis/2XgTw2co6xv95TmKpMcL70,239293.0,4.0,2023-08-23 23:32:27.798202,20,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.423,0.975,7.0,-5.21,1.0,0.397,0.00372,0.0,0.346,0.387,172.046,audio_features,4UhMvTR5tHf2ecfoz0KV92,spotify:track:4UhMvTR5tHf2ecfoz0KV92,https://api.spotify.com/v1/tracks/4UhMvTR5tHf2ecfoz0KV92,https://api.spotify.com/v1/audio-analysis/4UhMvTR5tHf2ecfoz0KV92,146177.0,4.0,2023-08-23 23:32:27.970005,21,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.395,0.756,7.0,-4.12,1.0,0.0544,1.74e-05,0.00665,0.319,0.475,112.092,audio_features,6xXlurslWqFuyqTCBlErzX,spotify:track:6xXlurslWqFuyqTCBlErzX,https://api.spotify.com/v1/tracks/6xXlurslWqFuyqTCBlErzX,https://api.spotify.com/v1/audio-analysis/6xXlurslWqFuyqTCBlErzX,304373.0,4.0,2023-08-23 23:32:28.131822,22,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.506,0.882,9.0,-8.683,1.0,0.0737,0.000655,0.795,0.174,0.14,107.994,audio_features,5soMJpcVhSrGrB4prvPL6P,spotify:track:5soMJpcVhSrGrB4prvPL6P,https://api.spotify.com/v1/tracks/5soMJpcVhSrGrB4prvPL6P,https://api.spotify.com/v1/audio-analysis/5soMJpcVhSrGrB4prvPL6P,257735.0,4.0,2023-08-23 23:32:28.300942,23,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.408,0.953,7.0,-3.883,1.0,0.226,0.00532,0.0,0.338,0.291,177.94,audio_features,5aeIj88MLdekYvObw5Yisk,spotify:track:5aeIj88MLdekYvObw5Yisk,https://api.spotify.com/v1/tracks/5aeIj88MLdekYvObw5Yisk,https://api.spotify.com/v1/audio-analysis/5aeIj88MLdekYvObw5Yisk,272666.0,4.0,2023-08-23 23:32:28.483789,24,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.369,0.995,0.0,-2.584,0.0,0.12,7.6e-05,0.00589,0.241,0.27,185.985,audio_features,3a9urnht8HvfFzPwd0ipx6,spotify:track:3a9urnht8HvfFzPwd0ipx6,https://api.spotify.com/v1/tracks/3a9urnht8HvfFzPwd0ipx6,https://api.spotify.com/v1/audio-analysis/3a9urnht8HvfFzPwd0ipx6,250253.0,4.0,2023-08-23 23:32:28.673084,25,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.515,0.992,7.0,-6.32,1.0,0.08,0.0011,6.86e-06,0.382,0.112,122.017,audio_features,7cUHFTxJhxtZ5tpY34SMRw,spotify:track:7cUHFTxJhxtZ5tpY34SMRw,https://api.spotify.com/v1/tracks/7cUHFTxJhxtZ5tpY34SMRw,https://api.spotify.com/v1/audio-analysis/7cUHFTxJhxtZ5tpY34SMRw,236000.0,4.0,2023-08-23 23:32:28.832381,26,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.418,0.835,0.0,-4.824,0.0,0.0449,2.33e-06,0.766,0.289,0.549,104.986,audio_features,0JBQnLKfLXmlkquabLtAgd,spotify:track:0JBQnLKfLXmlkquabLtAgd,https://api.spotify.com/v1/tracks/0JBQnLKfLXmlkquabLtAgd,https://api.spotify.com/v1/audio-analysis/0JBQnLKfLXmlkquabLtAgd,294867.0,4.0,2023-08-23 23:32:28.998650,27,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.486,0.986,1.0,-4.71,1.0,0.0818,0.000662,0.048,0.29,0.501,180.085,audio_features,5IVA7WzOlWrmZh8EqZqMaw,spotify:track:5IVA7WzOlWrmZh8EqZqMaw,https://api.spotify.com/v1/tracks/5IVA7WzOlWrmZh8EqZqMaw,https://api.spotify.com/v1/audio-analysis/5IVA7WzOlWrmZh8EqZqMaw,161627.0,4.0,2023-08-23 23:32:29.169463,28,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.543,0.808,10.0,-5.484,1.0,0.0407,7.19e-05,0.00336,0.114,0.472,95.19,audio_features,4a9i7rCLfPjbS1sNamZeQN,spotify:track:4a9i7rCLfPjbS1sNamZeQN,https://api.spotify.com/v1/tracks/4a9i7rCLfPjbS1sNamZeQN,https://api.spotify.com/v1/audio-analysis/4a9i7rCLfPjbS1sNamZeQN,201667.0,4.0,2023-08-23 23:32:29.335536,29,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.342,0.938,11.0,-5.194,0.0,0.0808,0.000313,0.0181,0.348,0.154,151.965,audio_features,5vJIVr0ZYo8DFbfSOY4Goa,spotify:track:5vJIVr0ZYo8DFbfSOY4Goa,https://api.spotify.com/v1/tracks/5vJIVr0ZYo8DFbfSOY4Goa,https://api.spotify.com/v1/audio-analysis/5vJIVr0ZYo8DFbfSOY4Goa,339607.0,4.0,2023-08-23 23:32:29.508633,30,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.213,0.927,7.0,-3.378,0.0,0.14,0.000729,4.85e-06,0.081,0.28,162.109,audio_features,1kdiiFGX1Htx0aVZYaDwEJ,spotify:track:1kdiiFGX1Htx0aVZYaDwEJ,https://api.spotify.com/v1/tracks/1kdiiFGX1Htx0aVZYaDwEJ,https://api.spotify.com/v1/audio-analysis/1kdiiFGX1Htx0aVZYaDwEJ,348387.0,4.0,2023-08-23 23:32:29.674022,31,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.494,0.735,0.0,-6.326,0.0,0.0348,0.000185,8.38e-05,0.086,0.359,125.042,audio_features,1RNwniZkJqdw9LMkkyynjx,spotify:track:1RNwniZkJqdw9LMkkyynjx,https://api.spotify.com/v1/tracks/1RNwniZkJqdw9LMkkyynjx,https://api.spotify.com/v1/audio-analysis/1RNwniZkJqdw9LMkkyynjx,276200.0,4.0,2023-08-23 23:32:29.853855,32,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.436,0.748,6.0,-6.349,0.0,0.031,0.000676,3.01e-06,0.221,0.589,62.11,audio_features,5DbAOJ5dYW5A9xBhkeb33t,spotify:track:5DbAOJ5dYW5A9xBhkeb33t,https://api.spotify.com/v1/tracks/5DbAOJ5dYW5A9xBhkeb33t,https://api.spotify.com/v1/audio-analysis/5DbAOJ5dYW5A9xBhkeb33t,250720.0,4.0,2023-08-23 23:32:30.022370,33,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.392,0.948,5.0,-4.393,0.0,0.183,0.000754,0.0,0.0811,0.211,155.099,audio_features,5qI0O2liRuEC6Mnv8BKl0S,spotify:track:5qI0O2liRuEC6Mnv8BKl0S,https://api.spotify.com/v1/tracks/5qI0O2liRuEC6Mnv8BKl0S,https://api.spotify.com/v1/audio-analysis/5qI0O2liRuEC6Mnv8BKl0S,232258.0,4.0,2023-08-23 23:32:30.184045,34,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.285,0.908,4.0,-4.601,0.0,0.0705,0.0318,0.00909,0.311,0.669,159.756,audio_features,1Ab3hhOw1TJWDgO10vlxNZ,spotify:track:1Ab3hhOw1TJWDgO10vlxNZ,https://api.spotify.com/v1/tracks/1Ab3hhOw1TJWDgO10vlxNZ,https://api.spotify.com/v1/audio-analysis/1Ab3hhOw1TJWDgO10vlxNZ,252733.0,4.0,2023-08-23 23:32:30.355707,35,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.577,0.901,1.0,-5.981,1.0,0.0492,0.000431,3.59e-06,0.672,0.337,90.997,audio_features,0eV3PB3T0OxW4feG1DlOjQ,spotify:track:0eV3PB3T0OxW4feG1DlOjQ,https://api.spotify.com/v1/tracks/0eV3PB3T0OxW4feG1DlOjQ,https://api.spotify.com/v1/audio-analysis/0eV3PB3T0OxW4feG1DlOjQ,231387.0,4.0,2023-08-23 23:32:30.546976,36,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.489,0.968,1.0,-4.41,1.0,0.108,4.66e-05,0.00221,0.0904,0.184,95.065,audio_features,5qZMqZspIglsy4SJxtJt0S,spotify:track:5qZMqZspIglsy4SJxtJt0S,https://api.spotify.com/v1/tracks/5qZMqZspIglsy4SJxtJt0S,https://api.spotify.com/v1/audio-analysis/5qZMqZspIglsy4SJxtJt0S,237301.0,4.0,2023-08-23 23:32:30.737373,37,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.218,0.93,8.0,-4.438,1.0,0.0633,4.15e-05,0.0,0.126,0.367,166.078,audio_features,6eYUbXmncekAKMYZcsSkyD,spotify:track:6eYUbXmncekAKMYZcsSkyD,https://api.spotify.com/v1/tracks/6eYUbXmncekAKMYZcsSkyD,https://api.spotify.com/v1/audio-analysis/6eYUbXmncekAKMYZcsSkyD,246040.0,4.0,2023-08-23 23:32:30.931153,38,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.113,0.951,0.0,-4.743,0.0,0.129,0.00176,0.00718,0.334,0.139,200.024,audio_features,6nnacTL5on2aVsRhVDNUSo,spotify:track:6nnacTL5on2aVsRhVDNUSo,https://api.spotify.com/v1/tracks/6nnacTL5on2aVsRhVDNUSo,https://api.spotify.com/v1/audio-analysis/6nnacTL5on2aVsRhVDNUSo,441560.0,4.0,2023-08-23 23:32:31.098111,39,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.339,0.974,5.0,-2.485,1.0,0.218,6.2e-05,0.00013,0.365,0.121,144.162,audio_features,7KbfKTMX3wbQW5OJvIGRdg,spotify:track:7KbfKTMX3wbQW5OJvIGRdg,https://api.spotify.com/v1/tracks/7KbfKTMX3wbQW5OJvIGRdg,https://api.spotify.com/v1/audio-analysis/7KbfKTMX3wbQW5OJvIGRdg,211573.0,4.0,2023-08-23 23:32:31.275329,40,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.524,0.891,7.0,-4.722,1.0,0.0753,2.89e-05,0.00115,0.0759,0.57,140.042,audio_features,3X1usZ9bRwbyEjAnkLAJWO,spotify:track:3X1usZ9bRwbyEjAnkLAJWO,https://api.spotify.com/v1/tracks/3X1usZ9bRwbyEjAnkLAJWO,https://api.spotify.com/v1/audio-analysis/3X1usZ9bRwbyEjAnkLAJWO,197867.0,4.0,2023-08-23 23:32:31.451376,41,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.325,0.856,4.0,-6.547,0.0,0.188,0.000319,0.00708,0.257,0.652,69.955,audio_features,6i7IXg8j7ZngiEOgBYjkhw,spotify:track:6i7IXg8j7ZngiEOgBYjkhw,https://api.spotify.com/v1/tracks/6i7IXg8j7ZngiEOgBYjkhw,https://api.spotify.com/v1/audio-analysis/6i7IXg8j7ZngiEOgBYjkhw,327040.0,3.0,2023-08-23 23:32:31.613665,42,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.582,0.928,10.0,-4.659,0.0,0.0635,0.00876,5.03e-06,0.297,0.565,113.043,audio_features,5yDJpu0xh0d1w13gXaE3lS,spotify:track:5yDJpu0xh0d1w13gXaE3lS,https://api.spotify.com/v1/tracks/5yDJpu0xh0d1w13gXaE3lS,https://api.spotify.com/v1/audio-analysis/5yDJpu0xh0d1w13gXaE3lS,243853.0,4.0,2023-08-23 23:32:31.778027,43,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.402,0.985,10.0,-3.364,0.0,0.244,2.56e-05,0.00157,0.478,0.334,144.055,audio_features,6TuoAUJFtdz4OMshZeaKHW,spotify:track:6TuoAUJFtdz4OMshZeaKHW,https://api.spotify.com/v1/tracks/6TuoAUJFtdz4OMshZeaKHW,https://api.spotify.com/v1/audio-analysis/6TuoAUJFtdz4OMshZeaKHW,220766.0,4.0,2023-08-23 23:32:31.939277,44,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.491,0.966,3.0,-3.974,1.0,0.0463,9.12e-05,0.346,0.153,0.223,95.141,audio_features,73JZKk0nb1WOUmh1Eo3Unc,spotify:track:73JZKk0nb1WOUmh1Eo3Unc,https://api.spotify.com/v1/tracks/73JZKk0nb1WOUmh1Eo3Unc,https://api.spotify.com/v1/audio-analysis/73JZKk0nb1WOUmh1Eo3Unc,188600.0,4.0,2023-08-23 23:32:32.112910,45,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.4,0.994,8.0,-7.34,0.0,0.0625,3.65e-05,0.097,0.145,0.253,104.134,audio_features,6W2KBpMMXW17r7dPyqi8Iu,spotify:track:6W2KBpMMXW17r7dPyqi8Iu,https://api.spotify.com/v1/tracks/6W2KBpMMXW17r7dPyqi8Iu,https://api.spotify.com/v1/audio-analysis/6W2KBpMMXW17r7dPyqi8Iu,199867.0,4.0,2023-08-23 23:32:32.290459,46,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.466,0.912,1.0,-5.141,0.0,0.0466,7.75e-05,0.00294,0.284,0.661,136.035,audio_features,2cyJkqB2OYHwWWvKGtrJ0r,spotify:track:2cyJkqB2OYHwWWvKGtrJ0r,https://api.spotify.com/v1/tracks/2cyJkqB2OYHwWWvKGtrJ0r,https://api.spotify.com/v1/audio-analysis/2cyJkqB2OYHwWWvKGtrJ0r,206563.0,4.0,2023-08-23 23:32:32.462916,47,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.422,0.969,1.0,-3.56,0.0,0.0556,0.00054,0.0,0.281,0.577,171.99,audio_features,6vQT1Y3MTGCpc31VIF5Ela,spotify:track:6vQT1Y3MTGCpc31VIF5Ela,https://api.spotify.com/v1/tracks/6vQT1Y3MTGCpc31VIF5Ela,https://api.spotify.com/v1/audio-analysis/6vQT1Y3MTGCpc31VIF5Ela,201387.0,4.0,2023-08-23 23:32:32.623761,48,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.477,0.994,5.0,-4.953,0.0,0.241,0.000115,0.0129,0.0534,0.0397,125.058,audio_features,0CcqWuAEJC93K8cBMbAjgI,spotify:track:0CcqWuAEJC93K8cBMbAjgI,https://api.spotify.com/v1/tracks/0CcqWuAEJC93K8cBMbAjgI,https://api.spotify.com/v1/audio-analysis/0CcqWuAEJC93K8cBMbAjgI,253318.0,4.0,2023-08-23 23:32:32.788577,49,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.295,0.98,2.0,-4.075,0.0,0.0854,3.21e-05,0.0,0.359,0.283,134.335,audio_features,1KCAEG6JcsTzi8ddZzs0nk,spotify:track:1KCAEG6JcsTzi8ddZzs0nk,https://api.spotify.com/v1/tracks/1KCAEG6JcsTzi8ddZzs0nk,https://api.spotify.com/v1/audio-analysis/1KCAEG6JcsTzi8ddZzs0nk,254613.0,4.0,2023-08-23 23:32:32.942577,50,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.429,0.991,2.0,-4.824,1.0,0.0871,6.29e-06,0.0137,0.0389,0.602,137.951,audio_features,2MAJJJu89ogKPctelr3F7f,spotify:track:2MAJJJu89ogKPctelr3F7f,https://api.spotify.com/v1/tracks/2MAJJJu89ogKPctelr3F7f,https://api.spotify.com/v1/audio-analysis/2MAJJJu89ogKPctelr3F7f,164093.0,4.0,2023-08-23 23:32:33.105895,51,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.541,0.986,0.0,-5.315,1.0,0.103,0.00323,0.0,0.105,0.484,96.954,audio_features,2VS1jveuhfU7Latlgfh62T,spotify:track:2VS1jveuhfU7Latlgfh62T,https://api.spotify.com/v1/tracks/2VS1jveuhfU7Latlgfh62T,https://api.spotify.com/v1/audio-analysis/2VS1jveuhfU7Latlgfh62T,197413.0,4.0,2023-08-23 23:32:33.272564,52,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.445,0.98,5.0,-4.369,0.0,0.0731,2.45e-05,0.163,0.129,0.285,155.045,audio_features,0WZZENH0kt3O2cBE8q5IRq,spotify:track:0WZZENH0kt3O2cBE8q5IRq,https://api.spotify.com/v1/tracks/0WZZENH0kt3O2cBE8q5IRq,https://api.spotify.com/v1/audio-analysis/0WZZENH0kt3O2cBE8q5IRq,256053.0,4.0,2023-08-23 23:32:33.427440,53,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.491,0.95,2.0,-6.719,1.0,0.059,3.24e-05,1.75e-05,0.0698,0.497,146.007,audio_features,7iOSeHfKU2EhSKcX7TbjKG,spotify:track:7iOSeHfKU2EhSKcX7TbjKG,https://api.spotify.com/v1/tracks/7iOSeHfKU2EhSKcX7TbjKG,https://api.spotify.com/v1/audio-analysis/7iOSeHfKU2EhSKcX7TbjKG,304596.0,4.0,2023-08-23 23:32:33.585655,54,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.344,0.955,1.0,-10.614,1.0,0.0444,5.4e-06,0.111,0.0665,0.352,111.671,audio_features,3pKsUMqpVr4ZJ13Mm91Xig,spotify:track:3pKsUMqpVr4ZJ13Mm91Xig,https://api.spotify.com/v1/tracks/3pKsUMqpVr4ZJ13Mm91Xig,https://api.spotify.com/v1/audio-analysis/3pKsUMqpVr4ZJ13Mm91Xig,203680.0,4.0,2023-08-23 23:32:33.737920,55,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.498,0.963,9.0,-4.862,0.0,0.119,2.74e-05,0.15,0.352,0.407,136.088,audio_features,7cLEpyYMAgQh3x0oX6scp3,spotify:track:7cLEpyYMAgQh3x0oX6scp3,https://api.spotify.com/v1/tracks/7cLEpyYMAgQh3x0oX6scp3,https://api.spotify.com/v1/audio-analysis/7cLEpyYMAgQh3x0oX6scp3,187629.0,4.0,2023-08-23 23:32:33.899315,56,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.468,0.933,1.0,-4.658,0.0,0.0685,0.000532,3.36e-06,0.119,0.392,143.076,audio_features,1KCDsPKFISNM2YZFFAoI7s,spotify:track:1KCDsPKFISNM2YZFFAoI7s,https://api.spotify.com/v1/tracks/1KCDsPKFISNM2YZFFAoI7s,https://api.spotify.com/v1/audio-analysis/1KCDsPKFISNM2YZFFAoI7s,218080.0,4.0,2023-08-23 23:32:34.065803,57,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.332,0.972,8.0,-5.258,1.0,0.198,5.84e-06,0.141,0.365,0.122,200.153,audio_features,2HdjEa5BP2VACt1velDTIk,spotify:track:2HdjEa5BP2VACt1velDTIk,https://api.spotify.com/v1/tracks/2HdjEa5BP2VACt1velDTIk,https://api.spotify.com/v1/audio-analysis/2HdjEa5BP2VACt1velDTIk,202158.0,4.0,2023-08-23 23:32:34.227658,58,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.522,0.944,2.0,-5.731,0.0,0.0936,6.11e-06,0.482,0.135,0.236,124.029,audio_features,4u39IY2QjY1utpNCCF4is0,spotify:track:4u39IY2QjY1utpNCCF4is0,https://api.spotify.com/v1/tracks/4u39IY2QjY1utpNCCF4is0,https://api.spotify.com/v1/audio-analysis/4u39IY2QjY1utpNCCF4is0,261573.0,4.0,2023-08-23 23:32:34.393688,59,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.432,0.941,7.0,-6.581,1.0,0.0591,1.77e-06,0.0439,0.32,0.393,120.025,audio_features,0t7DV1EAMVC6y3LpW6IuLk,spotify:track:0t7DV1EAMVC6y3LpW6IuLk,https://api.spotify.com/v1/tracks/0t7DV1EAMVC6y3LpW6IuLk,https://api.spotify.com/v1/audio-analysis/0t7DV1EAMVC6y3LpW6IuLk,253347.0,4.0,2023-08-23 23:32:34.563712,60,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.461,0.987,1.0,-1.711,0.0,0.108,3.58e-05,8.48e-05,0.359,0.309,142.031,audio_features,15zUfY9L1p7bN9JsgaTAP0,spotify:track:15zUfY9L1p7bN9JsgaTAP0,https://api.spotify.com/v1/tracks/15zUfY9L1p7bN9JsgaTAP0,https://api.spotify.com/v1/audio-analysis/15zUfY9L1p7bN9JsgaTAP0,269266.0,4.0,2023-08-23 23:32:34.721742,61,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.548,0.878,11.0,-5.758,0.0,0.0449,7.29e-05,0.0395,0.424,0.137,135.052,audio_features,4kpWVGdFjBSoCkIcHVlTqn,spotify:track:4kpWVGdFjBSoCkIcHVlTqn,https://api.spotify.com/v1/tracks/4kpWVGdFjBSoCkIcHVlTqn,https://api.spotify.com/v1/audio-analysis/4kpWVGdFjBSoCkIcHVlTqn,222373.0,4.0,2023-08-23 23:32:34.887524,62,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.486,0.959,0.0,-3.857,0.0,0.0485,0.000203,0.0259,0.173,0.527,84.997,audio_features,1HlOGL1p6wlpOZatJ2NwFk,spotify:track:1HlOGL1p6wlpOZatJ2NwFk,https://api.spotify.com/v1/tracks/1HlOGL1p6wlpOZatJ2NwFk,https://api.spotify.com/v1/audio-analysis/1HlOGL1p6wlpOZatJ2NwFk,197573.0,4.0,2023-08-23 23:32:35.044171,63,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.249,0.951,9.0,-4.062,0.0,0.211,2.49e-05,0.0134,0.0892,0.117,143.018,audio_features,6pUUtKVRmODliJWTyY2pet,spotify:track:6pUUtKVRmODliJWTyY2pet,https://api.spotify.com/v1/tracks/6pUUtKVRmODliJWTyY2pet,https://api.spotify.com/v1/audio-analysis/6pUUtKVRmODliJWTyY2pet,275205.0,3.0,2023-08-23 23:32:35.207936,64,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.235,0.968,1.0,-4.758,0.0,0.0901,0.000224,0.0,0.225,0.277,87.955,audio_features,2ZUUturolW3VpzXWzPEy2X,spotify:track:2ZUUturolW3VpzXWzPEy2X,https://api.spotify.com/v1/tracks/2ZUUturolW3VpzXWzPEy2X,https://api.spotify.com/v1/audio-analysis/2ZUUturolW3VpzXWzPEy2X,265720.0,4.0,2023-08-23 23:32:35.375971,65,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.601,0.933,6.0,-5.925,0.0,0.0499,0.00104,0.000224,0.217,0.733,104.987,audio_features,6OcE7aXYmNEwF6H7Ei9Y3q,spotify:track:6OcE7aXYmNEwF6H7Ei9Y3q,https://api.spotify.com/v1/tracks/6OcE7aXYmNEwF6H7Ei9Y3q,https://api.spotify.com/v1/audio-analysis/6OcE7aXYmNEwF6H7Ei9Y3q,275439.0,4.0,2023-08-23 23:32:35.559297,66,Energy,37i9dQZF1DWTXGqmP0bfT3,,
0.453,0.899,5.0,-4.693,0.0,0.0686,0.00706,0.0,0.168,0.386,152.501,audio_features,4h7Sc2UWOxz07UmQ60kQNQ,spotify:track:4h7Sc2UWOxz07UmQ60kQNQ,https://api.spotify.com/v1/tracks/4h7Sc2UWOxz07UmQ60kQNQ,https://api.spotify.com/v1/audio-analysis/4h7Sc2UWOxz07UmQ60kQNQ,223653.0,4.0,2023-08-23 23:32:35.739862,67,Energy,37i9dQZF1DWTXGqmP0bfT3,,
